Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  0.00      0.00     0.00       53     0.00     0.00  std::_Vector_base<RL::RandomIdx, std::allocator<RL::RandomIdx> >::_Vector_impl::~_Vector_impl()
  0.00      0.00     0.00       53     0.00     0.00  std::_Vector_base<RL::RandomIdx, std::allocator<RL::RandomIdx> >::_M_deallocate(RL::RandomIdx*, unsigned long)
  0.00      0.00     0.00       53     0.00     0.00  std::_Vector_base<RL::RandomIdx, std::allocator<RL::RandomIdx> >::~_Vector_base()
  0.00      0.00     0.00       53     0.00     0.00  std::_Vector_base<std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> >, std::allocator<std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> > > >::_Vector_impl::~_Vector_impl()
  0.00      0.00     0.00       53     0.00     0.00  std::_Vector_base<std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> >, std::allocator<std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> > > >::_M_deallocate(std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> >*, unsigned long)
  0.00      0.00     0.00       53     0.00     0.00  std::_Vector_base<std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> >, std::allocator<std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> > > >::~_Vector_base()
  0.00      0.00     0.00       53     0.00     0.00  std::vector<RL::EV3LineTracerState, std::allocator<RL::EV3LineTracerState> >::~vector()
  0.00      0.00     0.00       53     0.00     0.00  std::vector<RL::RandomIdx, std::allocator<RL::RandomIdx> >::~vector()
  0.00      0.00     0.00       53     0.00     0.00  std::vector<std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> >, std::allocator<std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> > > >::~vector()
  0.00      0.00     0.00       53     0.00     0.00  void std::_Destroy<RL::EV3LineTracerState*>(RL::EV3LineTracerState*, RL::EV3LineTracerState*)
  0.00      0.00     0.00       53     0.00     0.00  void std::_Destroy<RL::EV3LineTracerState*, RL::EV3LineTracerState>(RL::EV3LineTracerState*, RL::EV3LineTracerState*, std::allocator<RL::EV3LineTracerState>&)
  0.00      0.00     0.00       53     0.00     0.00  void std::_Destroy<RL::RandomIdx*>(RL::RandomIdx*, RL::RandomIdx*)
  0.00      0.00     0.00       53     0.00     0.00  void std::_Destroy<RL::RandomIdx*, RL::RandomIdx>(RL::RandomIdx*, RL::RandomIdx*, std::allocator<RL::RandomIdx>&)
  0.00      0.00     0.00       53     0.00     0.00  void std::_Destroy<std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> >*>(std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> >*, std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> >*)
  0.00      0.00     0.00       53     0.00     0.00  void std::_Destroy<std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> >*, std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> > >(std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> >*, std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> >*, std::allocator<std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> > >&)
  0.00      0.00     0.00       49     0.00     0.00  testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<SimpleMDPTest>::TestInfo>::operator->() const
  0.00      0.00     0.00       47     0.00     0.00  __gnu_cxx::new_allocator<int>::new_allocator()
  0.00      0.00     0.00       47     0.00     0.00  std::allocator<int>::allocator()
  0.00      0.00     0.00       47     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl()
  0.00      0.00     0.00       47     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::~_Vector_base()
  0.00      0.00     0.00       47     0.00     0.00  std::vector<int, std::allocator<int> >::~vector()
  0.00      0.00     0.00       47     0.00     0.00  std::string* std::__addressof<std::string>(std::string&)
  0.00      0.00     0.00       46     0.00     0.00  __gnu_cxx::__alloc_traits<std::allocator<unsigned int> >::_S_select_on_copy(std::allocator<unsigned int> const&)
  0.00      0.00     0.00       46     0.00     0.00  __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >::base() const
  0.00      0.00     0.00       46     0.00     0.00  std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_M_get_Tp_allocator() const
  0.00      0.00     0.00       46     0.00     0.00  std::vector<RL::EV3LineTracerState, std::allocator<RL::EV3LineTracerState> >::end() const
  0.00      0.00     0.00       46     0.00     0.00  std::vector<RL::EV3LineTracerState, std::allocator<RL::EV3LineTracerState> >::begin() const
  0.00      0.00     0.00       46     0.00     0.00  std::vector<RL::RandomIdx, std::allocator<RL::RandomIdx> >::end() const
  0.00      0.00     0.00       46     0.00     0.00  std::vector<RL::RandomIdx, std::allocator<RL::RandomIdx> >::begin() const
  0.00      0.00     0.00       46     0.00     0.00  std::vector<std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> >, std::allocator<std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> > > >::end() const
  0.00      0.00     0.00       46     0.00     0.00  std::vector<std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> >, std::allocator<std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> > > >::begin() const
  0.00      0.00     0.00       46     0.00     0.00  std::vector<unsigned int, std::allocator<unsigned int> >::capacity() const
  0.00      0.00     0.00       46     0.00     0.00  std::_Iter_base<__gnu_cxx::__normal_iterator<RL::RandomIdx const*, std::vector<RL::RandomIdx, std::allocator<RL::RandomIdx> > >, false>::_S_base(__gnu_cxx::__normal_iterator<RL::RandomIdx const*, std::vector<RL::RandomIdx, std::allocator<RL::RandomIdx> > >)
  0.00      0.00     0.00       46     0.00     0.00  std::_Iter_base<__gnu_cxx::__normal_iterator<RL::RandomIdx const*, std::vector<RL::RandomIdx, std::allocator<RL::RandomIdx> > >, true>::_S_base(__gnu_cxx::__normal_iterator<RL::RandomIdx const*, std::vector<RL::RandomIdx, std::allocator<RL::RandomIdx> > >)
  0.00      0.00     0.00       46     0.00     0.00  std::_Iter_base<__gnu_cxx::__normal_iterator<std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> > const*, std::vector<std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> >, std::allocator<std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> > > > >, false>::_S_base(__gnu_cxx::__normal_iterator<std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> > const*, std::vector<std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> >, std::allocator<std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> > > > >)
  0.00      0.00     0.00       46     0.00     0.00  std::_Iter_base<__gnu_cxx::__normal_iterator<std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> > const*, std::vector<std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> >, std::allocator<std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> > > > >, true>::_S_base(__gnu_cxx::__normal_iterator<std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> > const*, std::vector<std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> >, std::allocator<std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> > > > >)
  0.00      0.00     0.00       46     0.00     0.00  std::_Iter_base<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, true>::_S_base(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >)
  0.00      0.00     0.00       46     0.00     0.00  RL::EV3LineTracerState* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<RL::EV3LineTracerState>(RL::EV3LineTracerState const*, RL::EV3LineTracerState const*, RL::EV3LineTracerState*)
  0.00      0.00     0.00       46     0.00     0.00  void std::_Destroy_aux<true>::__destroy<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > > >(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >)
  0.00      0.00     0.00       46     0.00     0.00  unsigned int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*>(__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*)
  0.00      0.00     0.00       46     0.00     0.00  std::vector<RL::EV3LineTracer, std::allocator<RL::EV3LineTracer> >::operator[](unsigned long)
  0.00      0.00     0.00       46     0.00     0.00  std::vector<std::string, std::allocator<std::string> >::operator[](unsigned long)
  0.00      0.00     0.00       46     0.00     0.00  std::vector<unsigned int, std::allocator<unsigned int> >::end()
  0.00      0.00     0.00       46     0.00     0.00  std::vector<unsigned int, std::allocator<unsigned int> >::begin()
  0.00      0.00     0.00       46     0.00     0.00  std::vector<unsigned int, std::allocator<unsigned int> >::vector(std::vector<unsigned int, std::allocator<unsigned int> > const&)
  0.00      0.00     0.00       46     0.00     0.00  std::vector<unsigned int, std::allocator<unsigned int> >::operator=(std::vector<unsigned int, std::allocator<unsigned int> > const&)
  0.00      0.00     0.00       46     0.00     0.00  RL::EV3LineTracer* std::__addressof<RL::EV3LineTracer>(RL::EV3LineTracer&)
  0.00      0.00     0.00       46     0.00     0.00  std::_Miter_base<__gnu_cxx::__normal_iterator<RL::RandomIdx const*, std::vector<RL::RandomIdx, std::allocator<RL::RandomIdx> > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<RL::RandomIdx const*, std::vector<RL::RandomIdx, std::allocator<RL::RandomIdx> > > >(__gnu_cxx::__normal_iterator<RL::RandomIdx const*, std::vector<RL::RandomIdx, std::allocator<RL::RandomIdx> > >)
  0.00      0.00     0.00       46     0.00     0.00  std::_Miter_base<__gnu_cxx::__normal_iterator<std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> > const*, std::vector<std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> >, std::allocator<std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> > > > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> > const*, std::vector<std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> >, std::allocator<std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> > > > > >(__gnu_cxx::__normal_iterator<std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> > const*, std::vector<std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> >, std::allocator<std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> > > > >)
  0.00      0.00     0.00       46     0.00     0.00  std::_Niter_base<__gnu_cxx::__normal_iterator<RL::RandomIdx const*, std::vector<RL::RandomIdx, std::allocator<RL::RandomIdx> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<RL::RandomIdx const*, std::vector<RL::RandomIdx, std::allocator<RL::RandomIdx> > > >(__gnu_cxx::__normal_iterator<RL::RandomIdx const*, std::vector<RL::RandomIdx, std::allocator<RL::RandomIdx> > >)
  0.00      0.00     0.00       46     0.00     0.00  std::_Niter_base<__gnu_cxx::__normal_iterator<std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> > const*, std::vector<std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> >, std::allocator<std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> > > > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> > const*, std::vector<std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> >, std::allocator<std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> > > > > >(__gnu_cxx::__normal_iterator<std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> > const*, std::vector<std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> >, std::allocator<std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> > > > >)
  0.00      0.00     0.00       46     0.00     0.00  std::_Niter_base<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > > >(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >)
  0.00      0.00     0.00       46     0.00     0.00  RL::EV3LineTracerState* std::__copy_move_a<false, RL::EV3LineTracerState const*, RL::EV3LineTracerState*>(RL::EV3LineTracerState const*, RL::EV3LineTracerState const*, RL::EV3LineTracerState*)
  0.00      0.00     0.00       46     0.00     0.00  __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > > std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > > >(__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >)
